field_key,field_label,depends_on,parent_value,option_value,option_label,required,filterable,allow_custom,lazy,unit,sort_order,active
year,Year of Manufacture,model,A-Class,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,A-Class,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,A-Class,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,A-Class,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,A-Class,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,A-Class,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,A-Class,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,A-Class,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,A-Class,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,A-Class,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,A-Class,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,A-Class,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,A-Class,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,A-Class,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,A-Class,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,A-Class,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,A-Class,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,A-Class,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,A-Class,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,A-Class,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,A-Class,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,A-Class,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,A-Class,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,A-Class,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,A-Class,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,A-Class,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,A-Class,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,A-Class,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,A-Class,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,A-Class,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,A-Class,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,A-Class,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,A-Class,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,A-Class,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,A-Class,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,A-Class,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,A-Class,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,A-Class,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,A-Class,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,C-Class,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,C-Class,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,C-Class,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,C-Class,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,C-Class,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,C-Class,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,C-Class,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,C-Class,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,C-Class,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,C-Class,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,C-Class,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,C-Class,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,C-Class,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,C-Class,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,C-Class,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,C-Class,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,C-Class,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,C-Class,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,C-Class,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,C-Class,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,C-Class,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,C-Class,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,C-Class,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,C-Class,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,C-Class,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,C-Class,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,C-Class,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,C-Class,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,C-Class,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,C-Class,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,C-Class,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,C-Class,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,C-Class,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,C-Class,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,C-Class,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,C-Class,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,C-Class,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,C-Class,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,C-Class,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,C-Class,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,C-Class,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,C-Class,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,C-Class,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,C-Class,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,C-Class,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,C-Class,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,C-Class,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,C-Class,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,C-Class,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,C-Class,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,C-Class,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,C-Class,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,C-Class,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,C-Class,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,C-Class,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,C-Class,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,C-Class,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,C-Class,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,C-Class,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,C-Class,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,C-Class,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,C-Class,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,C-Class,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,C-Class,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,C-Class,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,C-Class,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,C-Class,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,C-Class,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,E-Class,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,E-Class,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,E-Class,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,E-Class,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,E-Class,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,E-Class,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,E-Class,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,E-Class,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,E-Class,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,E-Class,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,E-Class,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,E-Class,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,E-Class,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,E-Class,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,E-Class,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,E-Class,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,E-Class,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,E-Class,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,E-Class,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,E-Class,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,E-Class,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,E-Class,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,E-Class,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,E-Class,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,E-Class,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,E-Class,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,E-Class,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,E-Class,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,E-Class,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,E-Class,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,E-Class,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,E-Class,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,E-Class,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,E-Class,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,E-Class,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,E-Class,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,E-Class,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,E-Class,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,E-Class,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,E-Class,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,E-Class,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,E-Class,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,E-Class,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,E-Class,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,E-Class,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,E-Class,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,E-Class,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,E-Class,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,E-Class,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,E-Class,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,E-Class,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,E-Class,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,E-Class,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,E-Class,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,E-Class,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,E-Class,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,E-Class,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,E-Class,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,E-Class,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,E-Class,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,E-Class,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,E-Class,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,E-Class,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,E-Class,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,E-Class,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,E-Class,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,E-Class,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,E-Class,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,S-Class,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,S-Class,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,S-Class,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,S-Class,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,S-Class,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,S-Class,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,S-Class,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,S-Class,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,S-Class,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,S-Class,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,S-Class,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,S-Class,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,S-Class,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,S-Class,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,S-Class,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,S-Class,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,S-Class,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,S-Class,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,S-Class,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,S-Class,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,S-Class,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,S-Class,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,S-Class,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,S-Class,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,S-Class,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,S-Class,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,S-Class,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,S-Class,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,S-Class,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,S-Class,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,S-Class,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,S-Class,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,S-Class,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,S-Class,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,S-Class,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,S-Class,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,S-Class,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,S-Class,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,S-Class,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,S-Class,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,S-Class,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,S-Class,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,S-Class,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,S-Class,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,S-Class,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,S-Class,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,S-Class,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,S-Class,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,S-Class,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,S-Class,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,S-Class,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,S-Class,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,S-Class,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,S-Class,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,S-Class,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,S-Class,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,S-Class,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,S-Class,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,S-Class,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,S-Class,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,S-Class,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,S-Class,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,S-Class,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,S-Class,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,S-Class,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,S-Class,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,S-Class,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,S-Class,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,CLA,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,CLA,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,CLA,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,CLA,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,CLA,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,CLA,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,CLA,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,CLA,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,CLA,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,CLA,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,CLA,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,CLA,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,CLA,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,CLA,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,CLA,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,CLA,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,CLA,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,CLA,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,CLA,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,CLA,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,CLA,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,CLA,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,CLA,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,CLA,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,CLA,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,CLA,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,CLA,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,CLA,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,CLA,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,CLA,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,CLA,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,CLA,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,CLA,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,CLA,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,CLA,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,CLA,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,CLA,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,CLA,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,CLA,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,CLA,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,CLA,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,CLA,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,CLA,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,CLA,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,CLA,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,CLA,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,CLA,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,CLA,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,CLA,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,CLA,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,CLA,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,CLA,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,CLA,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,CLA,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,CLA,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,CLA,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,CLA,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,CLA,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,CLA,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,CLA,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,CLA,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,CLA,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,CLA,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,CLA,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,CLA,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,CLA,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,CLA,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,CLA,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,CLE,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,CLE,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,CLE,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,CLE,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,CLE,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,CLE,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,CLE,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,CLE,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,CLE,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,CLE,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,CLE,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,CLE,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,CLE,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,CLE,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,CLE,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,CLE,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,CLE,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,CLE,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,CLE,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,CLE,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,CLE,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,CLE,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,CLE,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,CLE,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,CLE,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,CLE,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,CLE,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,CLE,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,CLE,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,CLE,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,CLE,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,CLE,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,CLE,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,CLE,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,CLE,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,CLE,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,CLE,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,CLE,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,CLE,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,CLE,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,CLE,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,CLE,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,CLE,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,CLE,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,CLE,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,CLE,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,CLE,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,CLE,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,CLE,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,CLE,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,CLE,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,CLE,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,CLE,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,CLE,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,CLE,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,CLE,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,CLE,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,CLE,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,CLE,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,CLE,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,CLE,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,CLE,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,CLE,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,CLE,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,CLE,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,CLE,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,CLE,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,CLE,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,GLA,2027,2027,true,true,true,true,,0,true
